ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,F2019
145,Pakistan,PK,PAK,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.299231894441153
146,Pakistan,PK,PAK,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.854983824547535
147,Panama,PA,PAN,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.27966626647095
148,Panama,PA,PAN,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.513127943101217
149,Paraguay,PY,PRY,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.227641457022177
150,Paraguay,PY,PRY,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.764970070155259
151,Peru,PE,PER,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.314647253759085
152,Peru,PE,PER,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.638630046938123
153,Philippines,PH,PHL,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.300053096094081
154,Philippines,PH,PHL,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.617346630209776
155,"Poland, Rep. of",PL,POL,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.326478486669794
156,"Poland, Rep. of",PL,POL,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.47902676545679
157,Portugal,PT,PRT,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.276119405061684
158,Portugal,PT,PRT,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.482805343263173
159,Qatar,QA,QAT,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.888995678280844
160,Qatar,QA,QAT,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.324697227887457
161,Russian Federation,RU,RUS,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.55580424305533
162,Russian Federation,RU,RUS,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.576682205045791
163,Saudi Arabia,SA,SAU,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.793743476289055
164,Saudi Arabia,SA,SAU,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.466385825344479
165,Singapore,SG,SGP,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.145160684110498
166,Singapore,SG,SGP,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.116605337237786
167,Slovak Rep.,SK,SVK,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.229466679794527
168,Slovak Rep.,SK,SVK,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.490759023999241
169,"Slovenia, Rep. of",SI,SVN,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.246987627544525
170,"Slovenia, Rep. of",SI,SVN,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.473588963335196
171,South Africa,ZA,ZAF,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.52626739651391
172,South Africa,ZA,ZAF,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.615854733103405
173,Spain,ES,ESP,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.274367081692703
174,Spain,ES,ESP,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.438560671539509
175,Sweden,SE,SWE,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.262795201399572
176,Sweden,SE,SWE,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.267451646773831
177,Switzerland,CH,CHE,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.234074637743923
178,Switzerland,CH,CHE,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.16727914257554
179,"Tanzania, United Rep. of",TZ,TZA,Exposure,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPE,"Preparedness of Countries for a Low-Carbon Transition; Exposure","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Exposure",0.279967596696847
180,"Tanzania, United Rep. of",TZ,TZA,Resilience,Index,"Peszko, Grzegorz; van der Mensbrugghe, Dominique; Golub, Alexander; Ward, John; Zenghelis, Dimitri; Marijs, Cor; Schopp, Anne; Rogers, John A.; Midgley, Amelia. 2020. Preparedness of Countries to Low-Carbon Transition (Chapter 5). In: Diversification and Cooperation in a Decarbonizing World : Climate Strategies for Fossil Fuel-Dependent Countries. Climate Change and Development. Washington, DC: World Bank. © World Bank. https://openknowledge.worldbank.org/handle/10986/34011 License: CC BY 3.0 IGO. Accessed on 2021-10-15.",ECFTPR,"Preparedness of Countries for a Low-Carbon Transition; Resilience","Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Transition Risks, Preparedness of Countries for a Low-Carbon Transition, Resilience",0.861082363148603
